rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
-0.000336561	-5.92292e-05	0.000481914	-8.59488e-06	0.0480477	0.0636766		0.0
0.000383859	-0.0	0.000478269	1.84624e-05	0.0138793	0.0293336	0.0617231	0.10770316727999998
-0.000256614	-0.0	0.000294327	1.84668e-06	0.0429479	0.0353169	0.043992	0.07628926572
0.000504951	8.0151e-05	0.000424883	2.90263e-05	0.0272311	0.0504628	0.0425483	0.07950347962
-0.000170726	-5.8159e-05	0.000243516	-0.00712733	0.0638988	0.0859121999999999	0.0638455	0.1290411562999999
-0.000115793	-0.0	0.000279355	-1.14268e-05	-0.0082383	0.0106363	0.104671	0.1619754531999999
-8.046249999999998e-05	-6.52884e-05	0.000192422	3.74228e-06	0.0517295	0.0745288999999999	0.0877676	0.1332531640799999
-0.00055511	-0.000124306	0.000333045	-8.912959999999998e-06	0.0185371	0.0327602	0.0582436	0.10868816023999989
-0.000364662	-0.0	0.0	-0.0114678	0.0491291	0.063946	0.0501685	0.10562663704
-0.000243028	-0.000142605	0.000295714	-1.68398e-05	0.00497181	0.0158963	0.0694002	0.1316556002
-0.000312905	-0.000158361	0.0	-0.0101529	0.0487317	0.052678	0.0605549	0.1097450002
0.000231921	1.65665e-05	0.0	1.67905e-05	-0.00337638	-0.000677273	0.0813249999999999	0.1516207185
-0.00030623	-0.000118972	0.0	-0.00579473	0.030945	0.0341945	0.0574127	0.10868914850000001
6.42855e-05	-8.35072e-05	0.0	-0.00462994	0.0254581	0.0290886	0.0206309	0.032056605
-0.000492797	-0.000126251	0.0	2.89446e-05	0.0162727	0.0066649	0.036283	0.0662592996
-0.000322189	-7.3402e-05	0.0	-0.00974766	0.0414901	0.0310175	0.0374037	0.0705194546
-0.000375522	-0.000121949	0.000134088	2.14013e-05	-0.0304097	-0.0287204	0.0944576	0.1532051613
-0.000307506	2.0511e-05	0.0	-0.013051	0.0378508	0.0332869	0.0939858	0.1605684013
-0.00033646	-3.13441e-05	0.0	1.06777e-05	-0.032838	-0.0146896	0.0865294	0.1357674327
-0.000304895	-1.31981e-05	0.0	-0.00486739	0.0344706	0.0198554	0.0758766	0.10921721770000001
-0.000123496	-2.20002e-05	-5.63096e-05	-4.74278e-06	0.00233148	0.00580139	0.0364029	0.06338131222
-0.000312501	4.11198e-05	0.0	-0.0162147	0.0334076	0.0452389	0.0541914	0.10214531722
-0.000611829	-0.000104559	0.0	-0.00996261	0.00827217	0.0104801	0.0460028	0.08839666000000002
-0.000125204	-0.00021239	0.0	4.2825e-05	0.00629866	0.00840325	0.0277968	0.04377859500000001
-0.000357825	-7.853949999999998e-05	0.0	-0.00913654	-0.00243008	0.0080769499999999	0.0193894	0.0365579800000001
-0.000407804	-9.1932e-06	0.0	-0.011282	0.011858	0.0135054	0.0160039	0.0278282550000001
-0.000153642	-7.26325e-05	0.0	5.74885e-05	-0.0574749	-0.0542496	0.098897	0.1643074535
0.000209255	7.634239999999998e-05	-5.64311e-05	-0.0149965	0.015602	-0.0105739	0.0892175	0.1602217385
2.12119e-05	-2.44863e-05	-6.30069e-05	-0.00898985	-0.0624838	-0.0696778	0.0987174	0.15796873
0.000583079	2.94643e-05	-7.451879999999998e-05	-0.0138998	0.00108491	-0.0201605	0.0855611	0.14936244
-0.000220004	1.963e-05	-6.64176e-05	-0.0081157499999999	-0.0250851	-0.0335615	0.0513521	0.0864059850000001
0.000386981	-7.29917e-05	-6.18352e-05	-0.0109707	-0.00728539	-0.018909	0.0387995	0.07051661500000012
-5.61231e-05	-0.00014147	0.0	-0.00848223	-0.0342524	-0.0383396	0.0406218	0.07755696000000001
-0.000621625	-0.00012834	-0.00016183	-0.0184377	-0.000964345	0.000635171	0.0614315	0.119241391
1.40517e-05	3.08055e-05	-0.000144166	-0.0147924	-0.0225969	-0.010152	0.041011	0.076689336
0.000394256	-2.81388e-05	-7.76864e-05	-0.0136076	-0.0288966	-0.0327466	0.0322807	0.05536051
0.000320047	9.61401e-05	-0.000128264	-0.0162406	-0.00505255	-0.0112211	0.0333733	0.060455825
0.000395794	-0.00012488	-0.000108329	-0.0162378	-0.0252055	-0.0202998	0.0250818	0.045069555000000004
1.9267e-05	3.55783e-06	-0.000342228	-0.0162319	-0.0043958	-0.011208	0.0324813	0.0668505915
-9.45614e-05	3.24857e-05	-0.000191338	-0.0162259	-0.0380053	-0.0320694	0.040848	0.0691592135
-8.87667e-05	9.15817e-05	-0.000306818	-0.0161864	-0.016615	-0.0112194	0.0306617	0.051298335
0.000270778	7.969819999999998e-05	0.0	-0.0162235	-0.049161	-0.047801	0.0552855	0.10307701000000001
0.000981042	0.000388871	-0.000339988	-0.029774	-0.0077225899999999	-0.0450914	0.0642579	0.1256697500000001
0.000971004	9.72835e-05	-0.000476655	-0.0162098	-0.0790199	-0.0626666	0.0764998999999999	0.1243513350000001
0.000449116	0.000205998	-0.000529503	-0.0327533	-0.00969271	-0.0334663	0.0812046	0.149243515
0.000543111	0.000243626	-0.000400525	-0.0328905	-0.0198497	-0.0348342	0.013011	0.024692140000000008
-6.5365e-05	8.64239e-05	-0.000458501	-0.0328723	-0.0683781	-0.0754323999999999	0.0706794	0.1303275049999999
0.000670704	0.000190954	-0.000561782	-0.0328909	-0.0228696	-0.0215822	0.0790643	0.1465713049999999
0.000440948	0.000200565	-0.000524916	-0.032895	-0.0436684	-0.0448239	0.0330126	0.05785625000000002
0.000266075	0.000207884	-0.000589013	-0.0365582	-0.0396238	-0.0215979	0.0266276	0.04324825000000001
0.000316744	0.000256614	-0.000684336	-0.0368817	-0.0458424	-0.0545843	0.0343501	0.049264600000000006
0.00114735	0.000523784	-0.00059414	-0.0356173	-0.0679042	-0.0925047	0.0645125	0.12064520000000001
0.000773645	0.000467514	-0.000621867	-0.0349808	-0.0890530999999999	-0.105535	0.0316513	0.05770079999999991
0.00131814	0.000283543	-0.000704434	-0.0328774	-0.0761509999999999	-0.088378	0.0359103	0.07271415
0.000396313	0.000236686	-0.00071622	-0.0380015	-0.0613421	-0.0721225999999999	0.0530035	0.0852119
0.00104284	0.00024544	-0.000795645	-0.0396535	-0.075155	-0.0891879	0.0407225	0.06926550000000009
0.000708173	0.000510205	-0.000804083	-0.041204	-0.0751272999999999	-0.0907529	0.021834	0.0335367000000001
0.000203152	0.000495572	-0.000835026	-0.0426669	-0.0199973	-0.0363586	0.0823108	0.1385170499999999
0.000510856	0.000495572	-0.000835026	-0.0431372	-0.0231087	-0.0712873	0.0400637	0.0538956
-0.000344789	0.000625741	-0.000835026	-0.050059	-0.0916239	-0.0971534	0.0872733	0.1505938
0.000410377	0.00080774	-0.000835026	-0.049144	-0.0715764	-0.0844825	0.0464304	0.08049165000000001
0.000166957	0.0008631309999999	-0.000835027	-0.0531792	-0.0634333	-0.0621173	0.0283057	0.04948409999999501
0.000344239	0.000709725	-0.000975834	-0.0586454	-0.0548367	-0.0566091	0.0182161	0.04314574999999499
-7.52243e-05	0.000789451	-0.00131699	-0.0532014	-0.026551	-0.043221	0.041736	0.08913506500000001
-0.000447444	0.0007575359999999	-0.00113864	-0.0604704	-0.0532358	-0.053982	0.0368007	0.07383903500000501
-0.000916111	0.00084334	-0.000951527	-0.0531413	-0.139853	-0.136089	0.121968	0.21313250000000497
-0.00031433	0.000882569	-0.00110688	-0.05315	-0.0746941	-0.0690995	0.0979746	0.17197525
-0.00113863	0.00095308	-0.00111493	-0.0531284	-0.10657	-0.107882	0.0643087	0.11582305000000002
-0.000379857	0.00103335	-0.00100494	-0.0530897	-0.0919275	-0.0954264	0.0436111	0.07458845000000001
-0.000276053	0.000931231	-0.00106153	-0.0531212	-0.101529	-0.0969514	0.0122673	0.024283649999999997
0.000246962	0.000687567	-0.00108292	-0.0588322	-0.0953454	-0.0599326	0.0455285	0.08831684999999999
-0.000116718	0.000944575	-0.000983224	-0.0553359	-0.140025	-0.12355	0.0801737	0.1478125
-0.000307444	0.000706496	-0.00113425	-0.0618742	-0.107187	-0.102342	0.0431714	0.08957584999999998
-7.21494e-05	0.000841583	-0.00123585	-0.0640355	-0.111818	-0.0897926	0.0190479	0.04294077999999999
-0.000244874	0.000820451	-0.00112038	-0.0600276	-0.119567	-0.107662	0.0221452	0.04509262999999999
-0.000564631	0.000951423	-0.00124154	-0.0636349	-0.132731	-0.10735	0.0241723	0.045677749999999954
0.000339712	0.00079568	-0.0011287	-0.0599708	-0.154515	-0.128375	0.0570682	0.10511939999999999
-0.000414092	0.0008921699999999	-0.00110566	-0.0586945	-0.133851	-0.12873	0.0424274	0.06596199999999504
0.000159694	0.000921983	-0.00101294	-0.0531328	-0.155439	-0.126651	0.0356323	0.06404465000000499
-0.000817137	0.000931229	-0.00103959	-0.053095	-0.180765	-0.165618	0.0662802	0.11496715
0.000247083	0.000948249	-0.00114024	-0.0531343	-0.143625	-0.0897657	0.0972054	0.17212609999999998
-0.000275581	0.000892476	-0.00118286	-0.0585763	-0.173331	-0.115644	0.0476896	0.09207915
-0.000722237	0.000495572	-0.00107304	-0.0641035	-0.150378	-0.111949	0.0378273	0.07984419999999998
-0.000281116	0.000874348	-0.00127607	-0.067609	-0.157099	-0.104168	0.0325839	0.06915385
-0.000857112	0.0008267339999999	-0.00132049	-0.0641235	-0.167742	-0.124612	0.0364197	0.067974000000005
-0.000347094	0.00100404	-0.00132049	-0.0681123	-0.173303	-0.101961	0.0340444	0.06656700000000502
-0.000632544	0.000925006	-0.00132049	-0.0705744	-0.186806	-0.126785	0.0312664	0.0590133
-0.000544725	0.00101214	-0.00132049	-0.0727832	-0.189553	-0.142795	0.0180152	0.02971345
-0.000753941	0.000982695	-0.00132049	-0.0705555	-0.196487	-0.141089	0.0138235	0.022800750000000015
-0.000227604	0.00112213	-0.00132049	-0.0678667	-0.206933	-0.149383	0.0310416	0.0547174
-0.000440218	0.00115097	-0.00124051	-0.0705138	-0.212756	-0.178281	0.0306973	0.053439799999999996
-1.74011e-05	0.0010265	-0.00132049	-0.0738341	-0.180608	-0.125554	0.0646396	0.11955864499999998
-1.74011e-05	0.00112023	-0.00132049	-0.0705342	-0.209314	-0.156483	0.0425181	0.06762140000000001
-0.000413043	0.00114915	-0.00132049	-0.0704923	-0.218297	-0.163286	0.0231628	0.03705599499999998
0.000495218	0.00115107	-0.00132049	-0.0705333	-0.199666	-0.135456	0.0557561	0.09201104999999997
-0.000342341	0.00115513	-0.00140618	-0.0704994	-0.217603	-0.154638	0.0497178	0.08351834999999998
0.000285804	0.00115213	-0.00140181	-0.0767244	-0.21768	-0.133895	0.036514	0.05882075000000003
-0.000136935	0.00120771	-0.00141547	-0.0779935999999999	-0.21759	-0.144134	0.022961	0.03619714999999994
0.000272041	0.0011697	-0.00132049	-0.0760451999999999	-0.217637	-0.126448	0.0262727	0.046779700000000014
-0.000246788	0.00105714	-0.00144771	-0.0811304999999999	-0.238408	-0.140843	0.0380055	0.07818175000000001
