rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.000582816	-0.000172001	0.000155512	0.00623983	6.7138e-05	0.0499441		0.0
0.000527963	2.66194e-23	0.000123451	1.37511e-05	0.00999678	0.0393912	0.0183903	0.0396543709
0.000348513	-0.0	6.2699e-05	1.28117e-05	0.0225494	0.0376117	0.0150617	0.026343159400000003
0.000285442	-0.000137139	6.2699e-05	0.00734077	0.0138404	0.0294135	0.0163314	0.0342456583
0.000220513	-3.3087200000000003e-24	0.000133815	1.50913e-05	1.45075e-05	0.0391785	0.0208152	0.044575771199999996
0.000221078	-0.0	0.000125859	1.67231e-05	0.0138842	0.038097	0.0139198	0.0153788743
0.000285442	-0.000151008	0.000139997	0.00298735	0.0117406	0.0209684	0.019798	0.0337183269
0.000285442	-0.000225459	0.000184683	1.51889e-05	2.73438e-05	0.0340226	0.0182348	0.0336964673
0.000285443	-0.0	-4.08664e-06	-2.32658e-06	0.00920231	0.0115287	0.0285913	0.052397863680000004
0.000480719	-0.0	-4.08664e-06	0.00565584	0.0147901	0.00625974	0.0146086	0.02627871658
0.00034048	-0.0	5.01293e-05	0.00746221	0.0139253	0.0222005	0.0185238	0.028334677000000003
0.000225775	-0.0	0.000130455	1.66507e-05	0.0110886	0.0222087	0.0105691	0.020041994299999998
0.000285443	-0.000118605	0.000407888	3.23799e-05	0.0119125	0.0128593	0.0184702	0.0329743292
0.000102832	-0.0	3.73757e-06	2.4644e-05	1.38212e-05	0.022209	0.0286496	0.0565244362
-2.25058e-05	-0.0	3.73757e-06	0.00370592	0.0215713	0.00399408	0.0282483	0.0497205648
0.000421526	-0.0	3.73757e-06	2.4644e-05	0.0156446	-0.01601	0.0320972	0.051813646
0.000203986	-8.00726e-05	3.73757e-06	2.4788e-05	2.61163e-05	0.00161622	0.0277988	0.0481254777
0.000550602	-0.0	3.73757e-06	0.00457866	0.00400206	0.00583344	0.019512	0.0340814657
0.000436304	-2.02614e-25	3.73757e-06	2.46444e-05	5.7313e-06	0.0058336	0.0087073199999999	0.0142654043
