Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.2268160581588745	-0.24771292507648468	0.09666735678911209	0.5781100392341614	0.4057008624076843	0.014995229430496693	-0.014240049757063389	0.7080129384994507	-0.2639271318912506	0.637586236000061	-0.36804670095443726	0.08378797024488449	-0.06373623013496399	-0.0639500692486763	0.2171165943145752	0.28228384256362915	-0.3215496242046356	-0.12725776433944702
THALAMUS_LEFT	-0.2268160581588745	1.0	0.25222498178482056	-0.3815764784812927	-0.3312516212463379	-0.12185172736644745	0.505547821521759	0.31196144223213196	-0.07691017538309097	-0.07313618808984756	0.04232211410999298	0.5946061015129089	-0.04240889474749565	-0.2049364596605301	-0.15561935305595398	0.08866255730390549	-0.31199055910110474	-0.08365462720394135	0.2395969182252884
CAUDATE_LEFT	-0.24771292507648468	0.25222498178482056	1.0	-0.02400788478553295	-0.2072172611951828	0.05823049694299698	0.44586390256881714	0.059785328805446625	-0.1951671689748764	0.6714076399803162	0.026514654979109764	0.1986357569694519	0.647128164768219	-0.045606691390275955	0.05065896362066269	0.3119250535964966	-0.261888325214386	-0.025459975004196167	0.4701276421546936
PUTAMEN_LEFT	0.09666735678911209	-0.3815764784812927	-0.02400788478553295	1.0	0.5777492523193359	-0.5509775876998901	-0.34507206082344055	0.14434093236923218	-0.03304753080010414	-0.07570316642522812	0.18312741816043854	0.19204296171665192	-0.16356046497821808	0.8186449408531189	0.4853008985519409	-0.38422921299934387	0.5858228206634521	-0.24590812623500824	0.0704604983329773
PALLIDUM_LEFT	0.5781100392341614	-0.3312516212463379	-0.2072172611951828	0.5777492523193359	1.0	-0.027424044907093048	-0.3509199619293213	0.20622380077838898	0.2831134498119354	-0.10770375281572342	0.5670256614685059	-0.2047930806875229	-0.03330225497484207	0.6209102869033813	0.3077888488769531	-0.15730701386928558	0.43290984630584717	-0.6126928925514221	-0.06011953204870224
BRAIN_STEM	0.4057008624076843	-0.12185172736644745	0.05823049694299698	-0.5509775876998901	-0.027424044907093048	1.0	0.3026095926761627	0.06830008327960968	0.4792858064174652	0.12692014873027802	-0.006413470953702927	-0.4337419271469116	0.20543570816516876	-0.5499801635742188	-0.20995451509952545	0.6847124099731445	-0.15000875294208527	0.025355953723192215	-0.31940120458602905
HIPPOCAMPUS_LEFT	0.014995229430496693	0.505547821521759	0.44586390256881714	-0.34507206082344055	-0.3509199619293213	0.3026095926761627	1.0	0.13002006709575653	0.39708411693573	0.132118821144104	0.10787392407655716	0.4379851222038269	0.18113450706005096	-0.5276961922645569	-0.11012408882379532	0.6766180992126465	-0.09576009958982468	0.04079773277044296	0.3648107647895813
AMYGDALA_LEFT	-0.014240049757063389	0.31196144223213196	0.059785328805446625	0.14434093236923218	0.20622380077838898	0.06830008327960968	0.13002006709575653	1.0	-0.06862062215805054	-0.25967690348625183	-0.07567234337329865	0.3842740058898926	-0.4244260787963867	0.26136958599090576	0.1374599039554596	0.05751772224903107	0.2893478274345398	-0.39510253071784973	-0.36004918813705444
ACCUMBENS_LEFT	0.7080129384994507	-0.07691017538309097	-0.1951671689748764	-0.03304753080010414	0.2831134498119354	0.4792858064174652	0.39708411693573	-0.06862062215805054	1.0	-0.2353333681821823	0.3115795850753784	-0.11684159934520721	0.021596545353531837	-0.300510436296463	-0.2001185566186905	0.551048219203949	0.32625728845596313	-0.027238769456744194	0.029223278164863586
DIENCEPHALON_VENTRAL_LEFT	-0.2639271318912506	-0.07313618808984756	0.6714076399803162	-0.07570316642522812	-0.10770375281572342	0.12692014873027802	0.132118821144104	-0.25967690348625183	-0.2353333681821823	1.0	-0.11257623881101608	-0.23792383074760437	0.6379785537719727	-0.020562781020998955	-0.017057349905371666	0.2213488221168518	-0.18050923943519592	-0.005869017448276281	0.5475886464118958
CEREBELLUM_RIGHT	0.637586236000061	0.04232211410999298	0.026514654979109764	0.18312741816043854	0.5670256614685059	-0.006413470953702927	0.10787392407655716	-0.07567234337329865	0.3115795850753784	-0.11257623881101608	1.0	-0.09307368844747543	0.2812032997608185	0.20981718599796295	0.30906131863594055	0.023696983233094215	0.032713763415813446	-0.48251450061798096	0.245884969830513
THALAMUS_RIGHT	-0.36804670095443726	0.5946061015129089	0.1986357569694519	0.19204296171665192	-0.2047930806875229	-0.4337419271469116	0.4379851222038269	0.3842740058898926	-0.11684159934520721	-0.23792383074760437	-0.09307368844747543	1.0	-0.1991548091173172	0.18421803414821625	0.30007997155189514	0.0581560954451561	0.19266153872013092	-0.0373658686876297	0.10709227621555328
