CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.11986187845468521	0.35936692357063293	-0.20427635312080383	-0.12292969971895218	0.11437114328145981	0.5321134924888611	0.2673666179180145	-1.1391034126281738	1.3781152963638306	0.14372701942920685	0.040633704513311386	0.283560186624527	0.6098666787147522	0.21517561376094818	0.7335489988327026	0.7783454656600952	-0.42147794365882874	0.7083726525306702	0.47904375195503235
0.3350716531276703	-0.01165750715881586	0.28713148832321167	0.796055257320404	0.34094473719596863	0.7000688314437866	0.039695464074611664	-0.9440843462944031	0.4449689984321594	-1.1310487985610962	0.2965078055858612	0.12076716870069504	0.7547883987426758	0.3061773180961609	1.3193856477737427	-0.37729161977767944	-0.9454190731048584	-0.02230244316160679	0.44183486700057983
0.251769483089447	-0.20967277884483337	0.5689408183097839	0.8115572929382324	0.558637261390686	0.4750221371650696	-0.0427839532494545	-0.07850679010152817	-0.1756293922662735	-0.2996639013290405	0.31099390983581543	-0.12018711864948273	0.1712598353624344	0.513720691204071	0.8217011094093323	-0.6718583703041077	-0.18935291469097137	-0.05859926715493202	0.35541024804115295
-0.1479579657316208	0.0045948326587677	-0.12127764523029327	-0.15259602665901184	0.33205339312553406	-0.1815805435180664	0.07045407593250275	0.1395600140094757	0.4389681816101074	1.1421412229537964	-0.12957794964313507	-0.1607806235551834	-0.5315302610397339	0.2887580692768097	-0.11553002893924713	0.08511725813150406	0.2296636402606964	0.24606285989284515	0.003611254971474409
-0.4219568967819214	0.2907486855983734	-0.7576001286506653	-0.5974616408348083	-0.055634755641222	-0.6129240989685059	0.33800482749938965	-0.3864685595035553	1.5421500205993652	1.3039485216140747	-0.45349806547164917	-0.042377203702926636	-0.5271322131156921	0.04411497712135315	-0.26474469900131226	0.726987361907959	-0.2409619837999344	0.44920486211776733	-0.07059133052825928
-0.24942617118358612	0.003232621354982257	-0.24196310341358185	0.05268853157758713	-0.25648146867752075	-0.3575896620750427	0.49271780252456665	-0.32361701130867004	1.0712392330169678	0.26451268792152405	-0.18183855712413788	-0.09072563797235489	-0.17309759557247162	0.25473207235336304	-0.06156788766384125	0.3596198558807373	-0.23242339491844177	0.2726312279701233	0.2247549146413803
0.19901199638843536	-0.7539165019989014	0.42236900329589844	0.5105929374694824	-0.3183339238166809	0.07799471914768219	0.31754204630851746	0.7277846932411194	-1.031752347946167	-0.819510281085968	0.2767016887664795	-0.37199318408966064	-0.11957293003797531	0.16863605380058289	-0.4200552701950073	-0.37016046047210693	0.5813574194908142	-0.5507470369338989	0.18859396874904633
0.5311492681503296	-0.931671679019928	0.18330682814121246	0.3206181228160858	-0.4153429865837097	0.2937954366207123	0.10735023021697998	1.5307962894439697	-1.6972330808639526	-1.0619515180587769	0.3720102310180664	-0.4035341143608093	-0.028223345056176186	-0.3387371599674225	-0.6205632090568542	-0.39040714502334595	1.1060694456100464	-1.4479050636291504	-0.1424718201160431
0.47302040457725525	-0.3002573847770691	-0.340509831905365	0.2358315885066986	-0.39820361137390137	0.4860173463821411	0.27885961532592773	1.152937889099121	0.4277791380882263	-0.5295727252960205	0.09008923172950745	0.051250994205474854	0.35133039951324463	-0.2750858664512634	0.05084237456321716	0.2637344002723694	0.8186250329017639	-1.3379735946655273	-0.02802644483745098
0.06991259753704071	0.20567892491817474	-0.3960353136062622	0.15384213626384735	-0.1348223090171814	0.5310530662536621	0.61184161901474	0.3886775076389313	2.006957769393921	-0.026115674525499344	-0.238165020942688	0.40923431515693665	0.36600440740585327	0.22397364675998688	0.5880311131477356	0.5671667456626892	0.11288086324930191	-0.2817462682723999	0.3068530261516571
