Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.6353117823600769	-0.10870422422885895	-0.1131851002573967	0.09969335049390793	0.1161472424864769	-0.3698371648788452	0.030361291021108627	-0.4056507349014282	0.5452211499214172	0.6797493100166321	-0.5632572174072266	-0.5545671582221985	-0.16370625793933868	-0.2325342744588852	-0.531930148601532	0.11842416971921921	-0.2198319286108017	0.28512731194496155
THALAMUS_LEFT	-0.6353117823600769	1.0	0.13514959812164307	-0.018011119216680527	-0.13637831807136536	0.10395055264234543	0.48694097995758057	-0.010942588560283184	0.2413201928138733	-0.5197560787200928	-0.17811983823776245	0.839805006980896	0.4480515718460083	0.270436555147171	0.22882959246635437	0.7224741578102112	-0.053953368216753006	0.0951005294919014	-0.3139089345932007
CAUDATE_LEFT	-0.10870422422885895	0.13514959812164307	1.0	0.6539393663406372	0.40611347556114197	0.07799744606018066	-0.1694333851337433	-0.606905460357666	0.4565330743789673	0.401945024728775	0.1631338894367218	0.1708863377571106	0.7381616830825806	0.41882431507110596	0.07159852981567383	-0.3458174169063568	-0.3511720299720764	-0.0850757583975792	0.3947754204273224
PUTAMEN_LEFT	-0.1131851002573967	-0.018011119216680527	0.6539393663406372	1.0	0.8236866593360901	-0.30427947640419006	-0.5478801727294922	-0.535450279712677	0.41152894496917725	0.3527625501155853	0.042153455317020416	0.17088118195533752	0.5774326324462891	0.5258594155311584	-0.032421160489320755	-0.3903449475765228	-0.31618860363960266	0.2576040029525757	0.5760770440101624
PALLIDUM_LEFT	0.09969335049390793	-0.13637831807136536	0.40611347556114197	0.8236866593360901	1.0	-0.16557344794273376	-0.6009109616279602	-0.2198382169008255	0.06771183758974075	0.3172421157360077	0.23451824486255646	0.12932400405406952	0.2607720196247101	0.38229724764823914	-0.030711974948644638	-0.41518378257751465	-0.2089560180902481	0.4492642283439636	0.3345946669578552
BRAIN_STEM	0.1161472424864769	0.10395055264234543	0.07799744606018066	-0.30427947640419006	-0.16557344794273376	1.0	0.13306687772274017	0.49449753761291504	-0.4273512661457062	-0.10235515981912613	0.299669086933136	0.012483730912208557	-0.23575688898563385	-0.0877106562256813	0.39372631907463074	-0.06482020020484924	0.3339909017086029	-0.17424079775810242	-0.5683813095092773
HIPPOCAMPUS_LEFT	-0.3698371648788452	0.48694097995758057	-0.1694333851337433	-0.5478801727294922	-0.6009109616279602	0.13306687772274017	1.0	0.32218003273010254	0.2682550549507141	-0.24051514267921448	-0.4626879394054413	0.37229123711586	0.1612435132265091	-0.4866938292980194	-0.13161346316337585	0.6223650574684143	0.30073344707489014	-0.0015138937160372734	-0.5168619751930237
AMYGDALA_LEFT	0.030361291021108627	-0.010942588560283184	-0.606905460357666	-0.535450279712677	-0.2198382169008255	0.49449753761291504	0.32218003273010254	1.0	-0.6007533669471741	-0.376132071018219	0.014881948009133339	-0.10437940061092377	-0.49536752700805664	-0.34707728028297424	0.11660755425691605	0.2574675679206848	0.6278404593467712	0.1809331476688385	-0.7863569855690002
ACCUMBENS_LEFT	-0.4056507349014282	0.2413201928138733	0.4565330743789673	0.41152894496917725	0.06771183758974075	-0.4273512661457062	0.2682550549507141	-0.6007533669471741	1.0	0.39961332082748413	-0.5170607566833496	0.29690825939178467	0.6369104981422424	0.13560904562473297	-0.3004915416240692	0.13153019547462463	-0.3155117928981781	0.03615646809339523	0.47192344069480896
DIENCEPHALON_VENTRAL_LEFT	0.5452211499214172	-0.5197560787200928	0.401945024728775	0.3527625501155853	0.3172421157360077	-0.10235515981912613	-0.24051514267921448	-0.376132071018219	0.39961332082748413	1.0	0.13571733236312866	-0.36746305227279663	0.06922584027051926	0.023782171308994293	-0.3705369830131531	-0.5992754101753235	-0.1873873472213745	-0.21261928975582123	0.6022059321403503
