CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.05314342677593231	-0.14063596725463867	0.27059364318847656	0.3061380088329315	-0.11393046379089355	0.05639176443219185	-0.8355427384376526	-0.7023690342903137	-0.4783211350440979	0.8452115654945374	0.22554601728916168	-0.2043519914150238	-0.26284658908843994	0.3775887191295624	-0.018243420869112015	-0.16514740884304047	-0.6532236933708191	0.6079829931259155	0.4925978183746338
0.010405898094177246	0.6760619878768921	-0.1058502122759819	-0.1865016669034958	0.3400716483592987	0.22701458632946014	0.2091820240020752	0.28898724913597107	-0.7990155816078186	0.47334909439086914	-0.24024595320224762	0.08546333014965057	0.0007078415364958346	-0.23938973248004913	-0.45922964811325073	0.3549163043498993	0.24251757562160492	0.8659089803695679	0.500542402267456
-0.03422224521636963	0.6041710376739502	0.192598357796669	-0.6689937710762024	0.23193055391311646	0.005155162885785103	0.9786289930343628	0.5394612550735474	0.07816445082426071	-0.7278185486793518	-0.302385151386261	0.41669362783432007	0.5589776635169983	-0.6320167183876038	0.2514626085758209	0.35684096813201904	0.4230979084968567	-0.2031487226486206	-0.42167916893959045
-0.16669046878814697	0.24211767315864563	0.716925859451294	-0.5873229503631592	0.013239151798188686	-0.6216921210289001	0.6659188866615295	0.102167509496212	0.6157993078231812	-1.622793436050415	-0.022837035357952118	0.7111584544181824	0.9386026859283447	-0.5147267580032349	0.5734415650367737	0.22864335775375366	-0.04008299857378006	-1.0911448001861572	-1.3373216390609741
0.04358987882733345	0.16452401876449585	0.7018619179725647	-0.30154168605804443	-0.35749951004981995	-0.5761005282402039	-0.0010834719287231565	-0.26470813155174255	0.3584688603878021	-1.2482024431228638	0.22441890835762024	0.3228893280029297	0.6096035242080688	-0.25500714778900146	-0.061553869396448135	0.3743168115615845	-0.6211545467376709	-0.22614334523677826	-1.2536957263946533
0.40157410502433777	0.4567723572254181	0.14723707735538483	-0.3112027943134308	-0.7231210470199585	0.5395694971084595	-0.14380300045013428	-0.01845511794090271	0.43271321058273315	0.155843585729599	0.14457549154758453	-0.11289462447166443	-0.009064504876732826	-0.05201609060168266	-0.48709797859191895	0.5839047431945801	-0.3972848057746887	1.13136625289917	-0.07447480410337448
0.1879955381155014	0.520146369934082	-0.3438125550746918	-0.08026102930307388	-0.3593359887599945	1.1458560228347778	0.0009325745631940663	0.3810277283191681	0.48480141162872314	1.2745137214660645	-0.12536124885082245	0.10739881545305252	-0.39551377296447754	0.16121314465999603	-0.30652084946632385	0.31752222776412964	0.4930106997489929	0.9444845914840698	1.1062097549438477
-0.3601822853088379	0.09033048152923584	-0.281505823135376	0.5204175114631653	0.5919808149337769	0.10713659226894379	0.1463516801595688	0.24649886786937714	-0.37464532256126404	0.9096847772598267	-0.19163747131824493	0.38236841559410095	-0.3677729368209839	0.1374119073152542	-0.24619480967521667	-0.20283040404319763	0.8097426891326904	-0.21515575051307678	1.154897928237915
-0.4776175916194916	0.26918405294418335	0.14612793922424316	0.34535446763038635	0.8235019445419312	-0.9191575646400452	0.4151972234249115	0.15304097533226013	-0.8740531206130981	-0.39271867275238037	-0.1020180806517601	0.6601026058197021	0.2001105397939682	-0.29893067479133606	-0.42327436804771423	0.10888534039258957	0.5311682224273682	-0.1473720520734787	0.46114036440849304
-0.1737002283334732	1.4448703527450562	0.5681349039077759	-0.6847465634346008	0.08240857720375061	-0.03968757763504982	0.7419243454933167	1.0598852634429932	0.09169481694698334	-0.8007434606552124	-0.10102438926696777	1.1768901348114014	0.9119184017181396	-0.776237428188324	-0.26718151569366455	1.0618724822998047	0.5055185556411743	0.5787783861160278	0.1741054654121399
